X,Y,Z,stress
0.0001,0.00075,0.0007,425.8862811
0.0001,0.00075,0.00075,483.71012
0.0001,0.00075,0.0008,487.2072779
0.0001,0.00075,0.00085,489.9610887
0.0001,0.00075,0.0009,506.8469154
0.0001,0.00075,0.00095,540.2315592
0.0001,0.0008,5.00E-05,382.2674248
0.0001,0.0008,0.0001,382.0506637
0.0001,0.0008,0.00015,379.5115602
0.0001,0.0008,0.0002,551.2513666
0.0001,0.0008,0.00025,589.4135532
0.0001,0.0008,0.0003,630.6425707
0.0001,0.0008,0.00035,623.1196885
0.0001,0.0008,0.0004,603.4252308
0.0001,0.0008,0.00045,564.3589382
0.0001,0.0008,0.0005,529.8746173
0.0001,0.0008,0.00055,524.873818
0.0001,0.0008,0.0006,510.8733617
0.0001,0.0008,0.00065,498.767849
0.0001,0.0008,0.0007,487.0075157
0.0001,0.0008,0.00075,472.8070172
0.0001,0.0008,0.0008,478.5373037
0.0001,0.0008,0.00085,495.9701175
0.0001,0.0008,0.0009,515.422766
0.0001,0.0008,0.00095,554.3671705
0.0001,0.00085,5.00E-05,390.9740779
0.0001,0.00085,0.0001,395.9510649
0.0001,0.00085,0.00015,446.860181
0.0001,0.00085,0.0002,558.2312599
0.0001,0.00085,0.00025,567.8591611
0.0001,0.00085,0.0003,603.770103
0.0001,0.00085,0.00035,611.8082511
0.0001,0.00085,0.0004,572.9748287
0.0001,0.00085,0.00045,534.1113226
0.0001,0.00085,0.0005,524.7669591
0.0001,0.00085,0.00055,525.9339517
0.0001,0.00085,0.0006,519.041275
0.0001,0.00085,0.00065,505.7165938
0.0001,0.00085,0.0007,491.4442881
0.0001,0.00085,0.00075,473.1886374
0.0001,0.00085,0.0008,482.7682089
0.0001,0.00085,0.00085,532.4626896
0.0001,0.00085,0.0009,556.8016166
0.0001,0.00085,0.00095,583.6655848
0.0001,0.0009,0.0001,410.4315105
0.0001,0.0009,0.00015,523.3528216
0.0001,0.0009,0.0002,602.598396
0.0001,0.0009,0.00025,605.010488
0.0001,0.0009,0.0003,607.4225801
0.0001,0.0009,0.00035,593.504734
0.0001,0.0009,0.0004,548.2345014
0.0001,0.0009,0.00045,503.863707
0.0001,0.0009,0.0005,508.0299818
0.0001,0.0009,0.00055,518.3292639
0.0001,0.0009,0.0006,521.9731173
0.0001,0.0009,0.00065,509.2110885
0.0001,0.0009,0.0007,491.8259083
0.0001,0.0009,0.00075,485.958746
0.0001,0.0009,0.0008,483.8784379
0.0001,0.0009,0.00085,528.1722342
0.0001,0.0009,0.0009,581.9093709
0.0001,0.0009,0.00095,606.008189
0.0001,0.00095,0.00015,523.3979437
0.0001,0.00095,0.0002,627.7259078
0.0001,0.00095,0.00025,653.6972502
0.0001,0.00095,0.0003,653.3236975
0.0001,0.00095,0.00035,609.2233492
0.0001,0.00095,0.0004,585.4580559
0.0001,0.00095,0.00045,592.14248
0.0001,0.00095,0.0005,581.6409623
0.0001,0.00095,0.00055,560.551148
0.0001,0.00095,0.0006,503.3830418
0.0001,0.00095,0.00065,485.9754376
0.0001,0.00095,0.0007,504.4634619
0.0001,0.00095,0.00075,499.3475144
0.0001,0.00095,0.0008,493.8622251
0.0001,0.00095,0.00085,523.8817788
0.0001,0.00095,0.0009,565.0112129
0.0001,0.00095,0.00095,599.777815
0.00015,5.00E-05,5.00E-05,612.8911631
0.00015,5.00E-05,0.0001,564.7979106
0.00015,5.00E-05,0.00015,539.7369554
0.00015,5.00E-05,0.0002,527.3007755
0.00015,5.00E-05,0.00025,512.4189753
0.00015,5.00E-05,0.0003,500.4811519
0.00015,5.00E-05,0.00035,520.252333
0.00015,5.00E-05,0.0004,549.4658188
0.00015,5.00E-05,0.00045,569.2484577
0.00015,5.00E-05,0.0005,578.2699048
0.00015,5.00E-05,0.00055,614.8593909
0.00015,5.00E-05,0.0006,642.0883313
0.00015,5.00E-05,0.00065,665.5626426
0.00015,5.00E-05,0.0007,669.9741983
0.00015,5.00E-05,0.00075,674.3032887
0.00015,5.00E-05,0.0008,674.9928911
0.00015,5.00E-05,0.00085,679.4235459
0.00015,5.00E-05,0.0009,687.7900341
0.00015,0.0001,5.00E-05,573.7945389
0.00015,0.0001,0.0001,531.1485835
0.00015,0.0001,0.00015,446.3755218
0.00015,0.0001,0.0002,457.9673658
0.00015,0.0001,0.00025,465.666704
0.00015,0.0001,0.0003,481.6191663
0.00015,0.0001,0.00035,514.9957779
0.00015,0.0001,0.0004,544.8010263
0.00015,0.0001,0.00045,564.5836653
0.00015,0.0001,0.0005,582.8547453
0.00015,0.0001,0.00055,627.2068228
0.00015,0.0001,0.0006,664.7061581
0.00015,0.0001,0.00065,657.8093507
0.00015,0.0001,0.0007,671.4056565
0.00015,0.0001,0.00075,666.6555428
0.00015,0.0001,0.0008,632.3680549
0.00015,0.0001,0.00085,627.1758771
0.00015,0.0001,0.0009,620.1164438
0.00015,0.0001,0.00095,619.417298
0.00015,0.00015,5.00E-05,554.8279516
0.00015,0.00015,0.0001,519.7254733
0.00015,0.00015,0.00015,443.4705581
0.00015,0.00015,0.0002,455.0624022
0.00015,0.00015,0.00025,462.0442778
0.00015,0.00015,0.0003,464.7096178
0.00015,0.00015,0.00035,498.1037862
0.00015,0.00015,0.0004,531.7687507
0.00015,0.00015,0.00045,567.12388
0.00015,0.00015,0.0005,604.103944
0.00015,0.00015,0.00055,646.1303274
0.00015,0.00015,0.0006,653.4526377
0.00015,0.00015,0.00065,645.9120871
0.00015,0.00015,0.0007,628.5203291
0.00015,0.00015,0.00075,623.4784932
0.00015,0.00015,0.0008,598.6184404
0.00015,0.00015,0.00085,582.7653475
0.00015,0.00015,0.0009,573.4113315
0.00015,0.00015,0.00095,563.6232821
0.00015,0.0002,5.00E-05,549.950467
0.00015,0.0002,0.0001,514.7797927
0.00015,0.0002,0.00015,436.7058652
0.00015,0.0002,0.0002,447.4831246
0.00015,0.0002,0.00025,455.1267751
0.00015,0.0002,0.0003,457.7904383
0.00015,0.0002,0.00035,491.5045639
0.00015,0.0002,0.0004,529.2345349
0.00015,0.0002,0.00045,568.759814
0.00015,0.0002,0.0005,605.7727839
0.00015,0.0002,0.00055,637.871044
0.00015,0.0002,0.0006,631.9687059
0.00015,0.0002,0.00065,612.5961124
0.00015,0.0002,0.0007,580.4807841
0.00015,0.0002,0.00075,579.4577311
0.00015,0.0002,0.0008,550.8853546
0.00015,0.0002,0.00085,527.0847633
0.00015,0.0002,0.0009,514.6088734
0.00015,0.0002,0.00095,502.1329836
0.00015,0.00025,5.00E-05,444.0328521
0.00015,0.00025,0.0001,433.9291364
0.00015,0.00025,0.00015,431.7594207
0.00015,0.00025,0.0002,444.8824407
0.00015,0.00025,0.00025,453.3954425
0.00015,0.00025,0.0003,462.6430565
0.00015,0.00025,0.00035,489.8226751
0.00015,0.00025,0.0004,520.9425777
0.00015,0.00025,0.00045,554.703078
0.00015,0.00025,0.0005,578.300733
0.00015,0.00025,0.00055,602.9575041
0.00015,0.00025,0.0006,578.1968643
0.00015,0.00025,0.00065,531.5115229
0.00015,0.00025,0.0007,516.836428
0.00015,0.00025,0.00075,479.3385816
0.00015,0.00025,0.0008,466.0154617
0.00015,0.00025,0.00085,454.7240574
0.00015,0.00025,0.0009,444.9691414
0.00015,0.00025,0.00095,444.659331
0.00015,0.0003,5.00E-05,428.3242438
0.00015,0.0003,0.0001,432.2355606
0.00015,0.0003,0.00015,430.0441154
0.00015,0.0003,0.0002,435.1241143
0.00015,0.0003,0.00025,439.9023969
0.00015,0.0003,0.0003,449.2281773
0.00015,0.0003,0.00035,470.4832893
0.00015,0.0003,0.0004,501.5982719
0.00015,0.0003,0.00045,533.0594928
0.00015,0.0003,0.0005,543.3822713
0.00015,0.0003,0.00055,554.9009545
0.00015,0.0003,0.0006,519.3244968
0.00015,0.0003,0.00065,455.2381709
0.00015,0.0003,0.0007,438.7085537
0.00015,0.0003,0.00075,410.4975226
0.00015,0.0003,0.0008,402.2977627
0.00015,0.0003,0.00085,406.1344431
0.00015,0.0003,0.0009,404.6390697
0.00015,0.0003,0.00095,405.7925694
0.00015,0.00035,5.00E-05,431.366561
0.00015,0.00035,0.0001,411.8993796
0.00015,0.00035,0.00015,413.353497
0.00015,0.00035,0.0002,412.9238559
0.00015,0.00035,0.00025,422.2342913
0.00015,0.00035,0.0003,411.7001271
0.00015,0.00035,0.00035,422.6207678
0.00015,0.00035,0.0004,451.8533649
0.00015,0.00035,0.00045,465.1169308
0.00015,0.00035,0.0005,470.1050755
0.00015,0.00035,0.00055,476.8569914
0.00015,0.00035,0.0006,420.8042507
0.00015,0.00035,0.00065,370.8093504
0.00015,0.00035,0.0007,348.8524219
0.00015,0.00035,0.00075,345.5937375
0.00015,0.00035,0.0008,333.0885557
0.00015,0.00035,0.00085,341.3982095
0.00015,0.00035,0.0009,346.1069205
0.00015,0.00035,0.00095,354.6512765
0.00015,0.0004,5.00E-05,515.1955922
0.00015,0.0004,0.0001,414.5097367
0.00015,0.0004,0.00015,392.7790689
0.00015,0.0004,0.0002,393.0891338
0.00015,0.0004,0.00025,379.2096939
0.00015,0.0004,0.0003,358.939582
0.00015,0.0004,0.00035,359.3230472
0.00015,0.0004,0.0004,378.8221262
0.00015,0.0004,0.00045,391.9221669
0.00015,0.0004,0.0005,358.7508515
0.00015,0.0004,0.00055,362.5524804
0.00015,0.0004,0.0006,308.3181825
0.00015,0.0004,0.00065,284.5761579
0.00015,0.0004,0.0007,240.4570316
0.00015,0.0004,0.00075,231.9031393
0.00015,0.0004,0.0008,228.8015779
0.00015,0.0004,0.00085,236.274378
0.00015,0.0004,0.0009,265.0822364
0.00015,0.0004,0.00095,280.1919387
0.00015,0.00045,5.00E-05,479.8924666
0.00015,0.00045,0.0001,411.7544333
0.00015,0.00045,0.00015,364.4372262
0.00015,0.00045,0.0002,350.4390041
0.00015,0.00045,0.00025,338.0872523
0.00015,0.00045,0.0003,326.7338506
0.00015,0.00045,0.00035,327.5497902
0.00015,0.00045,0.0004,323.6003174
0.00015,0.00045,0.00045,313.9510767
0.00015,0.00045,0.0005,280.7921434
0.00015,0.00045,0.00055,282.2325514
0.00015,0.00045,0.0006,210.0221607
0.00015,0.00045,0.00065,178.913948
0.00015,0.00045,0.0007,175.1230249
0.00015,0.00045,0.00075,190.5048948
0.00015,0.00045,0.0008,139.9436735
0.00015,0.00045,0.00085,150.510912
0.00015,0.00045,0.0009,372.0760154
0.00015,0.00045,0.00095,303.9193534
0.00015,0.0005,5.00E-05,464.3287601
0.00015,0.0005,0.0001,409.7682503
0.00015,0.0005,0.00015,385.9486641
0.00015,0.0005,0.0002,337.0422986
0.00015,0.0005,0.00025,360.9987702
0.00015,0.0005,0.0003,394.3362981
0.00015,0.0005,0.00035,394.2527361
0.00015,0.0005,0.0004,391.4915123
0.00015,0.0005,0.00045,282.9848583
0.00015,0.0005,0.0005,222.0049562
0.00015,0.0005,0.00055,161.025054
0.00015,0.0005,0.0006,186.7251132
0.00015,0.0005,0.00065,72.06716296
0.00015,0.0005,0.0007,177.1068977
0.00015,0.0005,0.00075,215.7717611
0.00015,0.0005,0.0008,307.5460928
0.00015,0.0005,0.00085,359.5048803
0.00015,0.0005,0.0009,582.5244022
0.00015,0.0005,0.00095,407.6213019
0.00015,0.00055,5.00E-05,428.7746183
0.00015,0.00055,0.0001,324.6203964
0.00015,0.00055,0.00015,391.3670882
0.00015,0.00055,0.0002,418.6813725
0.00015,0.00055,0.00025,452.2680425
0.00015,0.00055,0.0003,486.0192871
0.00015,0.00055,0.00035,493.5826898
0.00015,0.00055,0.0004,481.271802
0.00015,0.00055,0.00045,348.7922927
0.00015,0.00055,0.0005,213.69181
0.00015,0.00055,0.00055,157.3390448
0.00015,0.00055,0.0006,358.2020189
0.00015,0.00055,0.00065,134.9393901
0.00015,0.00055,0.0007,182.9234115
0.00015,0.00055,0.00075,523.3009693
0.00015,0.00055,0.0008,558.3263633
0.00015,0.00055,0.00085,494.0335022
0.00015,0.00055,0.0009,662.7391065
0.00015,0.00055,0.00095,613.3988084
0.00015,0.0006,5.00E-05,369.5059818
0.00015,0.0006,0.0001,266.9073512
0.00015,0.0006,0.00015,398.6561761
0.00015,0.0006,0.0002,505.7656198
0.00015,0.0006,0.00025,541.5239048
0.00015,0.0006,0.0003,577.2821897
0.00015,0.0006,0.00035,619.3567016
0.00015,0.0006,0.0004,571.0520917
0.00015,0.0006,0.00045,419.9353746
0.00015,0.0006,0.0005,244.1799777
0.00015,0.0006,0.00055,364.7289365
0.00015,0.0006,0.0006,502.7812676
0.00015,0.0006,0.00065,264.2135983
0.00015,0.0006,0.0007,489.4981397
0.00015,0.0006,0.00075,590.3348088
0.00015,0.0006,0.0008,556.4820516
0.00015,0.0006,0.00085,454.0955146
0.00015,0.0006,0.0009,596.2063319
0.00015,0.0006,0.00095,578.8520324
0.00015,0.00065,5.00E-05,253.5385125
0.00015,0.00065,0.0001,289.7675846
0.00015,0.00065,0.00015,449.5441207
0.00015,0.00065,0.0002,581.9753945
0.00015,0.00065,0.00025,630.7797671
0.00015,0.00065,0.0003,674.705477
0.00015,0.00065,0.00035,708.8931973
0.00015,0.00065,0.0004,686.6411202
0.00015,0.00065,0.00045,482.9299766
0.00015,0.00065,0.0005,321.2803374
0.00015,0.00065,0.00055,504.5855513
0.00015,0.00065,0.0006,485.7155142
0.00015,0.00065,0.00065,512.5110503
0.00015,0.00065,0.0007,538.7532397
0.00015,0.00065,0.00075,540.9190136
0.00015,0.00065,0.0008,528.9008164
0.00015,0.00065,0.00085,534.1901388
0.00015,0.00065,0.0009,554.3639547
0.00015,0.00065,0.00095,524.6183426
0.00015,0.0007,5.00E-05,235.3892929
0.00015,0.0007,0.0001,269.520085
0.00015,0.0007,0.00015,453.0104476
0.00015,0.0007,0.0002,612.4497844
0.00015,0.0007,0.00025,694.1326953
0.00015,0.0007,0.0003,717.0976302
0.00015,0.0007,0.00035,701.9140949
0.00015,0.0007,0.0004,650.5225142
0.00015,0.0007,0.00045,546.5888727
0.00015,0.0007,0.0005,446.1069407
0.00015,0.0007,0.00055,442.9302358
0.00015,0.0007,0.0006,424.0601986
0.00015,0.0007,0.00065,405.1901615
0.00015,0.0007,0.0007,505.9488457
0.00015,0.0007,0.00075,511.424939
0.00015,0.0007,0.0008,513.0113465
0.00015,0.0007,0.00085,508.3710564
0.00015,0.0007,0.0009,503.4944071
0.00015,0.0007,0.00095,476.0661824
0.00015,0.00075,5.00E-05,270.0745602
0.00015,0.00075,0.0001,284.00725
0.00015,0.00075,0.00015,453.7853768
0.00015,0.00075,0.0002,622.4011843
0.00015,0.00075,0.00025,676.0697077
0.00015,0.00075,0.0003,689.3866493
0.00015,0.00075,0.00035,664.27531
0.00015,0.00075,0.0004,637.5702162
0.00015,0.00075,0.00045,588.9507405
0.00015,0.00075,0.0005,542.3000448
0.00015,0.00075,0.00055,530.9273707
0.00015,0.00075,0.0006,516.9269145
0.00015,0.00075,0.00065,503.2536971
0.00015,0.00075,0.0007,482.9918736
0.00015,0.00075,0.00075,491.5043185
0.00015,0.00075,0.0008,486.6883644
0.00015,0.00075,0.00085,486.2134248
0.00015,0.00075,0.0009,486.1697587
0.00015,0.00075,0.00095,554.8355311
0.00015,0.0008,5.00E-05,385.9055314
0.00015,0.0008,0.0001,377.304842
0.00015,0.0008,0.00015,445.6865749
0.00015,0.0008,0.0002,591.7330065
0.00015,0.0008,0.00025,639.8784015
0.00015,0.0008,0.0003,654.5188161
0.00015,0.0008,0.00035,644.0868451
0.00015,0.0008,0.0004,617.7974397
0.00015,0.0008,0.00045,579.3574055
0.00015,0.0008,0.0005,541.770449
0.00015,0.0008,0.00055,535.5763472
0.00015,0.0008,0.0006,523.103338
0.00015,0.0008,0.00065,510.6303289
0.00015,0.0008,0.0007,494.71256
0.00015,0.0008,0.00075,486.8489331
0.00015,0.0008,0.0008,503.2487857
0.00015,0.0008,0.00085,502.249038
0.00015,0.0008,0.0009,530.1189192
0.00015,0.0008,0.00095,566.562708
0.00015,0.00085,5.00E-05,408.6066528
0.00015,0.00085,0.0001,427.7787689
0.00015,0.00085,0.00015,453.3715643
0.00015,0.00085,0.0002,639.7668923
0.00015,0.00085,0.00025,640.3898471
0.00015,0.00085,0.0003,650.3882781
0.00015,0.00085,0.00035,623.9592037
0.00015,0.00085,0.0004,597.6697983
0.00015,0.00085,0.00045,561.0210112
0.00015,0.00085,0.0005,541.2408531
0.00015,0.00085,0.00055,534.8054694
0.00015,0.00085,0.0006,522.3324603
0.00015,0.00085,0.00065,508.4891248
0.00015,0.00085,0.0007,495.0941802
0.00015,0.00085,0.00075,476.8385296
0.00015,0.00085,0.0008,491.2031443
0.00015,0.00085,0.00085,512.9759653
0.00015,0.00085,0.0009,550.357165
0.00015,0.00085,0.00095,582.1525001
0.00015,0.0009,5.00E-05,411.1844957
0.00015,0.0009,0.0001,434.3745495
0.00015,0.0009,0.00015,513.5575298
0.00015,0.0009,0.0002,622.3656648
0.00015,0.0009,0.00025,645.8697234
0.00015,0.0009,0.0003,640.3069601
0.00015,0.0009,0.00035,608.7589759
0.00015,0.0009,0.0004,577.2905682
0.00015,0.0009,0.00045,532.0203355
0.00015,0.0009,0.0005,535.2021543
0.00015,0.0009,0.00055,533.8472173
0.00015,0.0009,0.0006,519.7474364
0.00015,0.0009,0.00065,506.8623838
0.00015,0.0009,0.0007,495.4758005
0.00015,0.0009,0.00075,477.2201498
0.00015,0.0009,0.0008,487.1876915
0.00015,0.0009,0.00085,514.0861944
0.00015,0.0009,0.0009,554.9940937
0.00015,0.0009,0.00095,589.9454901
0.00015,0.00095,0.0001,417.0852892
0.00015,0.00095,0.00015,499.5449603
0.00015,0.00095,0.0002,587.1003798
0.00015,0.00095,0.00025,669.5313804
0.00015,0.00095,0.0003,666.4730982
0.00015,0.00095,0.00035,640.538219
0.00015,0.00095,0.0004,617.9156778
0.00015,0.00095,0.00045,596.8258635
0.00015,0.00095,0.0005,575.7360492
0.00015,0.00095,0.00055,554.6462349
0.00015,0.00095,0.0006,533.5564206
0.00015,0.00095,0.00065,512.4666064
0.00015,0.00095,0.0007,495.6524426
0.00015,0.00095,0.00075,487.588879
0.00015,0.00095,0.0008,488.2979205
0.00015,0.00095,0.00085,514.1958656
0.00015,0.00095,0.0009,545.5476161
0.00015,0.00095,0.00095,585.5757472
0.0002,5.00E-05,5.00E-05,625.5621363
0.0002,5.00E-05,0.0001,550.4011763
0.0002,5.00E-05,0.00015,515.9305102
0.0002,5.00E-05,0.0002,500.4114271
0.0002,5.00E-05,0.00025,490.8518997
0.0002,5.00E-05,0.0003,510.627606
0.0002,5.00E-05,0.00035,529.6515791
0.0002,5.00E-05,0.0004,545.9102462
0.0002,5.00E-05,0.00045,564.0168308
0.0002,5.00E-05,0.0005,575.0761276
0.0002,5.00E-05,0.00055,587.4461398
0.0002,5.00E-05,0.0006,620.909815
0.0002,5.00E-05,0.00065,645.1934921
0.0002,5.00E-05,0.0007,660.9665644
0.0002,5.00E-05,0.00075,671.2412537
0.0002,5.00E-05,0.0008,670.2327635
0.0002,5.00E-05,0.00085,678.8254436
0.0002,5.00E-05,0.0009,688.6364345
0.0002,5.00E-05,0.00095,697.1908491
0.0002,0.0001,5.00E-05,551.2146268
0.0002,0.0001,0.0001,508.5686714
0.0002,0.0001,0.00015,472.5044031
0.0002,0.0001,0.0002,457.4815085
0.0002,0.0001,0.00025,473.4458005
0.0002,0.0001,0.0003,493.2172257
0.0002,0.0001,0.00035,524.5083178
0.0002,0.0001,0.0004,542.9025371
0.0002,0.0001,0.00045,561.0091217
0.0002,0.0001,0.0005,569.0302793
0.0002,0.0001,0.00055,589.6908096
0.0002,0.0001,0.0006,626.3434782
0.0002,0.0001,0.00065,656.256469
0.0002,0.0001,0.0007,644.2174018
0.0002,0.0001,0.00075,639.6857089
0.0002,0.0001,0.0008,635.6042875
0.0002,0.0001,0.00085,629.5637987
0.0002,0.0001,0.0009,635.4963014
0.0002,0.0001,0.00095,641.4288041
0.0002,0.00015,5.00E-05,538.8271773
0.0002,0.00015,0.0001,503.5336618
0.0002,0.00015,0.00015,469.5694184
0.0002,0.00015,0.0002,454.5628685
0.0002,0.00015,0.00025,457.23019
0.0002,0.00015,0.0003,473.2795861
0.0002,0.00015,0.00035,507.6099526
0.0002,0.00015,0.0004,539.6261643
0.0002,0.00015,0.00045,557.0296897
0.0002,0.00015,0.0005,577.5543438
0.0002,0.00015,0.00055,614.510999
0.0002,0.00015,0.0006,650.875434
0.0002,0.00015,0.00065,625.7948597
0.0002,0.00015,0.0007,596.6445516
0.0002,0.00015,0.00075,595.6214986
0.0002,0.00015,0.0008,591.5637775
0.0002,0.00015,0.00085,585.7384366
0.0002,0.00015,0.0009,591.6709393
0.0002,0.00015,0.00095,573.120775
0.0002,0.0002,5.00E-05,532.5443151
0.0002,0.0002,0.0001,497.3736408
0.0002,0.0002,0.00015,462.2029665
0.0002,0.0002,0.0002,451.2298045
0.0002,0.0002,0.00025,453.8934677
0.0002,0.0002,0.0003,456.5571309
0.0002,0.0002,0.00035,490.3205888
0.0002,0.0002,0.0004,525.4551358
0.0002,0.0002,0.00045,560.4810506
0.0002,0.0002,0.0005,597.4940205
0.0002,0.0002,0.00055,634.5069904
0.0002,0.0002,0.0006,617.9520572
0.0002,0.0002,0.00065,580.6782317
0.0002,0.0002,0.0007,548.6050066
0.0002,0.0002,0.00075,547.5819536
0.0002,0.0002,0.0008,546.5589006
0.0002,0.0002,0.00085,533.0379713
0.0002,0.0002,0.0009,515.9133027
0.0002,0.0002,0.00095,498.7886341
0.0002,0.00025,5.00E-05,448.08026
0.0002,0.00025,0.0001,440.7153386
0.0002,0.00025,0.00015,445.2082816
0.0002,0.00025,0.0002,449.4984719
0.0002,0.00025,0.00025,452.1621351
0.0002,0.00025,0.0003,461.4194355
0.0002,0.00025,0.00035,495.2065127
0.0002,0.00025,0.0004,523.7376783
0.0002,0.00025,0.00045,550.9899599
0.0002,0.00025,0.0005,587.9822312
0.0002,0.00025,0.00055,602.3559251
0.0002,0.00025,0.0006,578.0336583
0.0002,0.00025,0.00065,540.7431458
0.0002,0.00025,0.0007,478.6570667
0.0002,0.00025,0.00075,473.0639024
0.0002,0.00025,0.0008,465.024411
0.0002,0.00025,0.00085,458.6901753
0.0002,0.00025,0.0009,447.0128183
0.0002,0.00025,0.00095,437.6262044
0.0002,0.0003,5.00E-05,434.5024112
0.0002,0.0003,0.0001,438.9953542
0.0002,0.0003,0.00015,443.4882971
0.0002,0.0003,0.0002,447.7671393
0.0002,0.0003,0.00025,457.0000483
0.0002,0.0003,0.0003,466.3052683
0.0002,0.0003,0.00035,493.5720274
0.0002,0.0003,0.0004,515.476693
0.0002,0.0003,0.00045,542.7381012
0.0002,0.0003,0.0005,557.2261817
0.0002,0.0003,0.00055,565.4777802
0.0002,0.0003,0.0006,537.4536414
0.0002,0.0003,0.00065,459.370582
0.0002,0.0003,0.0007,393.1995894
0.0002,0.0003,0.00075,388.406396
0.0002,0.0003,0.0008,382.6967144
0.0002,0.0003,0.00085,377.2955059
0.0002,0.0003,0.0009,375.0952182
0.0002,0.0003,0.00095,412.4506776
0.0002,0.00035,5.00E-05,441.9928196
0.0002,0.00035,0.0001,421.2301903
0.0002,0.00035,0.00015,428.9100227
0.0002,0.00035,0.0002,429.0281428
0.0002,0.00035,0.00025,438.3688519
0.0002,0.00035,0.0003,444.0585586
0.0002,0.00035,0.00035,455.0085332
0.0002,0.00035,0.0004,476.9829384
0.0002,0.00035,0.00045,481.3979052
0.0002,0.00035,0.0005,486.4179503
0.0002,0.00035,0.00055,494.7809727
0.0002,0.00035,0.0006,438.9409358
0.0002,0.00035,0.00065,360.9104977
0.0002,0.00035,0.0007,332.9152913
0.0002,0.00035,0.00075,323.5754447
0.0002,0.00035,0.0008,303.5540302
0.0002,0.00035,0.00085,309.7645214
0.0002,0.00035,0.0009,318.053139
0.0002,0.00035,0.00095,347.7812733
0.0002,0.0004,5.00E-05,478.8464646
0.0002,0.0004,0.0001,401.4284155
0.0002,0.0004,0.00015,403.2832072
0.0002,0.0004,0.0002,393.8276215
0.0002,0.0004,0.00025,385.5406144
0.0002,0.0004,0.0003,391.2980134
0.0002,0.0004,0.00035,391.6981931
0.0002,0.0004,0.0004,403.9638849
0.0002,0.0004,0.00045,408.2031413
0.0002,0.0004,0.0005,375.0318259
0.0002,0.0004,0.00055,380.4735807
0.0002,0.0004,0.0006,324.6477993
0.0002,0.0004,0.00065,244.6518645
0.0002,0.0004,0.0007,339.4070325
0.0002,0.0004,0.00075,341.656545
0.0002,0.0004,0.0008,320.5136842
0.0002,0.0004,0.00085,204.5514253
0.0002,0.0004,0.0009,242.5290276
0.0002,0.0004,0.00095,262.3583369
0.0002,0.00045,5.00E-05,461.3295384
0.0002,0.00045,0.0001,399.4422325
0.0002,0.00045,0.00015,377.6563918
0.0002,0.00045,0.0002,364.709806
0.0002,0.00045,0.00025,350.239744
0.0002,0.00045,0.0003,338.5374683
0.0002,0.00045,0.00035,338.9709592
0.0002,0.00045,0.0004,340.4563764
0.0002,0.00045,0.00045,335.0083775
0.0002,0.00045,0.0005,301.8370621
0.0002,0.00045,0.00055,268.6657467
0.0002,0.00045,0.0006,208.2009939
0.0002,0.00045,0.00065,260.9545743
0.0002,0.00045,0.0007,341.3909052
0.0002,0.00045,0.00075,359.7376453
0.0002,0.00045,0.0008,321.5252402
0.0002,0.00045,0.00085,166.1449988
0.0002,0.00045,0.0009,296.0459863
0.0002,0.00045,0.00095,379.7619175
0.0002,0.0005,5.00E-05,425.7753966
0.0002,0.0005,0.0001,386.9891417
0.0002,0.0005,0.00015,350.0430087
0.0002,0.0005,0.0002,337.2756861
0.0002,0.0005,0.00025,370.613214
0.0002,0.0005,0.0003,403.9507419
0.0002,0.0005,0.00035,406.5893168
0.0002,0.0005,0.0004,407.8679567
0.0002,0.0005,0.00045,371.256304
0.0002,0.0005,0.0005,338.0193053
0.0002,0.0005,0.00055,306.0894861
0.0002,0.0005,0.0006,114.439749
0.0002,0.0005,0.00065,280.2257595
0.0002,0.0005,0.0007,343.3747779
0.0002,0.0005,0.00075,375.902323
0.0002,0.0005,0.0008,394.1252798
0.0002,0.0005,0.00085,347.4393328
